timestamp,legacy_sdhci3,legacy_sdhci9,legacy_sdhci6,legacy_sdhci4,legacy_sdhci7,legacy_sdhci2,legacy_sdhci5,legacy_sdhci8,legacy_sdhci1,legacy_sdhci0,max,min,avg
10290,0.629,0.721,0.6242,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6756
10291,0.629,0.721,0.6242,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6756
10293,0.629,0.721,0.6242,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6756
10294,0.629,0.721,0.6242,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6756
10296,0.629,0.721,0.6242,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6756
10298,0.629,0.721,0.6242,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6756
10300,0.629,0.721,0.6242,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6756
10303,0.629,0.721,0.6242,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6756
10304,0.629,0.721,0.6242,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6756
10305,0.629,0.721,0.6242,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6756
10306,0.629,0.721,0.6548,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6787
10308,0.629,0.721,0.6548,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6787
10309,0.629,0.721,0.6548,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6787
10311,0.629,0.721,0.6548,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6787
10313,0.629,0.721,0.6548,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6787
10314,0.629,0.721,0.6548,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6787
10315,0.629,0.721,0.6548,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6787
10316,0.629,0.721,0.6548,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6787
10317,0.629,0.721,0.6548,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6787
10318,0.629,0.721,0.6548,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6787
10319,0.629,0.721,0.6548,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6787
10320,0.629,0.721,0.6548,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6787
10323,0.629,0.721,0.6548,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6787
10328,0.629,0.721,0.6548,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6787
10330,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10331,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10332,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10336,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10337,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10338,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10339,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10341,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10342,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10345,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10349,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10350,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10352,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10353,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10355,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10356,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10357,0.629,0.721,0.6629,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6795
10359,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10360,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10361,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10363,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10364,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10365,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10366,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10367,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10369,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10370,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10371,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10372,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10376,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10379,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10381,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10383,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10388,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10389,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10391,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10392,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10393,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10394,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10397,0.629,0.721,0.6645,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.6797
10398,0.629,0.721,0.6774,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.681
10399,0.629,0.721,0.6774,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.681
10400,0.629,0.721,0.6774,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.681
10406,0.629,0.721,0.6774,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.681
10408,0.629,0.721,0.6774,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.681
10411,0.629,0.721,0.6774,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.681
10412,0.629,0.721,0.6774,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.681
10414,0.629,0.721,0.6774,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.681
10415,0.629,0.721,0.6774,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.681
10418,0.629,0.721,0.6774,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.681
10420,0.629,0.721,0.6774,0.6435,0.7194,0.6145,0.729,0.6468,0.7048,0.7242,0.729,0.6145,0.681
10422,0.629,0.721,0.6774,0.6435,0.7194,0.6145,0.7306,0.6468,0.7048,0.7242,0.7306,0.6145,0.6811
10424,0.629,0.721,0.6774,0.6435,0.7194,0.6145,0.7306,0.6468,0.7048,0.7242,0.7306,0.6145,0.6811
10425,0.629,0.721,0.6774,0.6435,0.7194,0.6145,0.7306,0.6468,0.7048,0.7242,0.7306,0.6145,0.6811
10427,0.629,0.721,0.6774,0.6435,0.7194,0.6177,0.7306,0.6468,0.7048,0.7242,0.7306,0.6177,0.6814
10428,0.629,0.721,0.6774,0.6435,0.7194,0.6177,0.7306,0.6468,0.7048,0.7242,0.7306,0.6177,0.6814
10433,0.629,0.721,0.6774,0.6435,0.7194,0.6177,0.7306,0.6468,0.7048,0.7242,0.7306,0.6177,0.6814
10434,0.629,0.721,0.6774,0.6435,0.7194,0.6177,0.7306,0.6468,0.7048,0.7242,0.7306,0.6177,0.6814
10438,0.629,0.721,0.6774,0.6435,0.7194,0.6177,0.7306,0.6468,0.7048,0.7242,0.7306,0.6177,0.6814
10440,0.629,0.721,0.6774,0.6435,0.7194,0.6177,0.7306,0.6468,0.7048,0.7242,0.7306,0.6177,0.6814
10441,0.629,0.721,0.6774,0.6435,0.7194,0.6177,0.7306,0.6468,0.7048,0.7242,0.7306,0.6177,0.6814
10445,0.629,0.721,0.6774,0.6435,0.7194,0.6177,0.7306,0.6468,0.7048,0.7242,0.7306,0.6177,0.6814
10447,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10449,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10453,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10460,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10461,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10466,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10467,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10468,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10474,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10475,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10476,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10480,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10481,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10485,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10491,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10492,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10493,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10494,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10495,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10498,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10499,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10503,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10508,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10510,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10511,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10514,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10516,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10525,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10526,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10527,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10528,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10538,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10540,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10541,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10543,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10547,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10549,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10555,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10560,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10561,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10564,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10569,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10570,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10571,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10572,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10575,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10579,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10580,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10581,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10583,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10590,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10595,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10605,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10608,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10610,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10616,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10621,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10624,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10626,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10627,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10628,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10629,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10630,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.6468,0.7048,0.7242,0.7306,0.6194,0.6816
10633,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10634,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10636,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10639,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10640,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10641,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10642,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10644,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10647,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10648,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10650,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10652,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10656,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10657,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10658,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10659,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10662,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10666,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10670,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10671,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10672,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10676,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10680,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10682,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10689,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10691,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10692,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10695,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10696,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10700,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10701,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10705,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10706,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10707,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10708,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10709,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10716,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10722,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10723,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10727,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10728,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10730,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10734,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10735,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10739,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10740,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10741,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10743,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10745,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10756,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10759,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10764,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10767,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10772,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10775,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10778,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10779,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10780,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10783,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10789,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10790,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10791,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10792,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
10793,0.629,0.721,0.6774,0.6435,0.7194,0.6194,0.7306,0.65,0.7048,0.7242,0.7306,0.6194,0.6819
