timestamp,legacy_floppy7,legacy_floppy2,legacy_floppy0,legacy_floppy5,legacy_floppy8,legacy_floppy1,legacy_floppy4,legacy_floppy6,legacy_floppy3,max,min,avg
34827,0.4636,0.4838,0.4636,0.4433,0.496,0.4939,0.5101,0.4575,0.4858,0.5101,0.4433,0.4775
34831,0.4636,0.4838,0.4636,0.498,0.496,0.4939,0.5101,0.4575,0.4858,0.5101,0.4575,0.4836
34837,0.5385,0.4838,0.4636,0.498,0.496,0.4939,0.5101,0.4575,0.4858,0.5385,0.4575,0.4919
34842,0.5385,0.4838,0.504,0.498,0.496,0.4939,0.5101,0.4575,0.4858,0.5385,0.4575,0.4964
34854,0.5385,0.4838,0.504,0.4757,0.496,0.4939,0.5101,0.4575,0.4858,0.5385,0.4575,0.4939
34868,0.5385,0.4838,0.504,0.4757,0.496,0.4939,0.5101,0.4575,0.4939,0.5385,0.4575,0.4948
34874,0.5385,0.4838,0.4737,0.4757,0.496,0.4939,0.5101,0.4575,0.4939,0.5385,0.4575,0.4915
34876,0.5385,0.4838,0.4737,0.4757,0.496,0.4939,0.419,0.4575,0.4939,0.5385,0.419,0.4813
34881,0.5385,0.4838,0.4899,0.4757,0.496,0.4939,0.419,0.4575,0.4939,0.5385,0.419,0.4831
34891,0.4332,0.4838,0.4899,0.4757,0.496,0.4939,0.419,0.4575,0.4939,0.496,0.419,0.4714
34900,0.5283,0.4838,0.4899,0.4757,0.496,0.4939,0.419,0.4575,0.4939,0.5283,0.419,0.482
34905,0.5283,0.4838,0.4899,0.4757,0.496,0.502,0.419,0.4575,0.4939,0.5283,0.419,0.4829
34912,0.5283,0.4838,0.4899,0.4757,0.496,0.502,0.419,0.4595,0.4939,0.5283,0.419,0.4831
34917,0.5283,0.4838,0.4899,0.4757,0.4089,0.502,0.419,0.4595,0.4939,0.5283,0.4089,0.4734
34923,0.5283,0.4838,0.4312,0.4757,0.4089,0.502,0.419,0.4595,0.4939,0.5283,0.4089,0.4669
34929,0.5283,0.4838,0.4312,0.4757,0.5,0.502,0.419,0.4595,0.4939,0.5283,0.419,0.477
34943,0.5283,0.4838,0.4312,0.4757,0.5,0.502,0.419,0.4757,0.4939,0.5283,0.419,0.4788
34952,0.5304,0.4838,0.4312,0.4757,0.5,0.502,0.419,0.4757,0.4939,0.5304,0.419,0.4791
34964,0.5304,0.4879,0.4312,0.4757,0.5,0.502,0.419,0.4757,0.502,0.5304,0.419,0.4804
34970,0.5304,0.4879,0.4312,0.4757,0.5,0.4028,0.419,0.4757,0.502,0.5304,0.4028,0.4694
34976,0.5304,0.4879,0.4312,0.4757,0.5,0.4028,0.419,0.4757,0.4312,0.5304,0.4028,0.4615
34979,0.5304,0.4879,0.4312,0.4757,0.498,0.4028,0.419,0.4757,0.4312,0.5304,0.4028,0.4613
34990,0.5304,0.4879,0.4312,0.4757,0.498,0.4879,0.419,0.4757,0.4312,0.5304,0.419,0.4708
34991,0.5304,0.4879,0.4312,0.4757,0.498,0.4879,0.419,0.4757,0.4838,0.5304,0.419,0.4766
34993,0.5304,0.4879,0.4312,0.4757,0.498,0.4879,0.502,0.4757,0.4838,0.5304,0.4312,0.4858
35005,0.5304,0.4879,0.4312,0.4757,0.498,0.4879,0.502,0.4757,0.4717,0.5304,0.4312,0.4845
35007,0.5304,0.4879,0.4312,0.4879,0.498,0.4879,0.502,0.4757,0.4717,0.5304,0.4312,0.4859
35021,0.5304,0.4879,0.4312,0.4879,0.498,0.4879,0.502,0.4636,0.4717,0.5304,0.4312,0.4845
35032,0.5304,0.4879,0.4312,0.4879,0.498,0.4899,0.502,0.4636,0.4717,0.5304,0.4312,0.4847
35035,0.5304,0.4879,0.4312,0.4879,0.498,0.4899,0.502,0.4717,0.4717,0.5304,0.4312,0.4856
35042,0.5304,0.4879,0.4312,0.4879,0.498,0.4899,0.4798,0.4717,0.4717,0.5304,0.4312,0.4832
35065,0.5304,0.4879,0.4312,0.4879,0.498,0.4899,0.4798,0.4717,0.4595,0.5304,0.4312,0.4818
35067,0.5304,0.4879,0.4312,0.4879,0.5223,0.4899,0.4798,0.4717,0.4595,0.5304,0.4312,0.4845
35073,0.5304,0.4879,0.4312,0.4879,0.5223,0.4899,0.4798,0.4717,0.4919,0.5304,0.4312,0.4881
35074,0.5304,0.4879,0.4534,0.4879,0.5223,0.4899,0.4798,0.4717,0.4919,0.5304,0.4534,0.4906
35081,0.5304,0.4879,0.4534,0.4879,0.5223,0.4899,0.4798,0.4939,0.4919,0.5304,0.4534,0.493
35090,0.5304,0.4879,0.4534,0.4109,0.5223,0.4899,0.4798,0.4939,0.4919,0.5304,0.4109,0.4845
35098,0.5283,0.4879,0.4534,0.4109,0.5223,0.4899,0.413,0.4939,0.4919,0.5283,0.4109,0.4768
35108,0.5283,0.4879,0.4534,0.4109,0.5223,0.4899,0.419,0.4939,0.4919,0.5283,0.4109,0.4775
35109,0.5283,0.4879,0.4534,0.4109,0.5223,0.4899,0.419,0.4939,0.4919,0.5283,0.4109,0.4775
35115,0.5283,0.4879,0.4534,0.4109,0.5223,0.4899,0.419,0.4939,0.4717,0.5283,0.4109,0.4753
35123,0.5283,0.4879,0.4534,0.4109,0.502,0.4899,0.419,0.4939,0.4717,0.5283,0.4109,0.473
35139,0.5283,0.4879,0.4534,0.4109,0.502,0.4899,0.419,0.4939,0.5162,0.5283,0.4109,0.4779
35161,0.5283,0.4879,0.4534,0.504,0.502,0.4899,0.419,0.4939,0.5162,0.5283,0.419,0.4883
35166,0.5283,0.4879,0.4858,0.504,0.502,0.4899,0.419,0.4939,0.5162,0.5283,0.419,0.4919
35182,0.5283,0.4879,0.4858,0.498,0.502,0.4899,0.419,0.4939,0.5162,0.5283,0.419,0.4912
35198,0.5283,0.4879,0.4858,0.498,0.502,0.4899,0.4271,0.4939,0.5162,0.5283,0.4271,0.4921
35209,0.4818,0.4879,0.4858,0.498,0.502,0.4899,0.4271,0.4939,0.5162,0.5162,0.4271,0.487
35210,0.4818,0.4879,0.4858,0.498,0.502,0.4899,0.4757,0.4939,0.5162,0.5162,0.4757,0.4924
35222,0.4818,0.4879,0.4858,0.498,0.502,0.4899,0.5101,0.4939,0.5162,0.5162,0.4818,0.4962
35231,0.4818,0.4879,0.4858,0.498,0.502,0.4899,0.5101,0.4939,0.5162,0.5162,0.4818,0.4962
35232,0.4818,0.4879,0.4858,0.498,0.502,0.5061,0.5101,0.4939,0.5162,0.5162,0.4818,0.498
35245,0.415,0.4879,0.4858,0.498,0.502,0.5061,0.5101,0.4939,0.5162,0.5162,0.415,0.4906
35254,0.415,0.4879,0.4858,0.498,0.4312,0.5061,0.5101,0.4939,0.5162,0.5162,0.415,0.4827
35256,0.415,0.4879,0.4858,0.498,0.4312,0.5061,0.4696,0.4939,0.5162,0.5162,0.415,0.4782
35269,0.415,0.4879,0.4858,0.498,0.4312,0.5061,0.4696,0.4939,0.4858,0.5061,0.415,0.4748
35289,0.415,0.4879,0.4858,0.498,0.4312,0.5061,0.5364,0.4939,0.4858,0.5364,0.415,0.4822
35293,0.415,0.4879,0.4858,0.498,0.4312,0.5061,0.5364,0.4939,0.4453,0.5364,0.415,0.4777
35298,0.415,0.4879,0.4028,0.498,0.4312,0.5061,0.5364,0.4939,0.4453,0.5364,0.4028,0.4685
35301,0.415,0.4879,0.4028,0.498,0.4312,0.5061,0.4453,0.4939,0.4453,0.5061,0.4028,0.4584
35302,0.415,0.4879,0.4028,0.5324,0.4312,0.5061,0.4453,0.4939,0.4453,0.5324,0.4028,0.4622
35303,0.4312,0.4879,0.4028,0.5324,0.4312,0.5061,0.4453,0.4939,0.4453,0.5324,0.4028,0.464
35310,0.4312,0.4879,0.4636,0.5324,0.4312,0.5061,0.4453,0.4939,0.4453,0.5324,0.4312,0.4708
35317,0.4312,0.4879,0.4636,0.5324,0.4312,0.5061,0.4757,0.4939,0.4453,0.5324,0.4312,0.4741
35328,0.4696,0.4879,0.4636,0.5324,0.4312,0.5061,0.4757,0.4939,0.4453,0.5324,0.4312,0.4784
35337,0.4696,0.4879,0.4636,0.5324,0.502,0.5061,0.4757,0.4939,0.4453,0.5324,0.4453,0.4863
35343,0.4696,0.4879,0.4636,0.5324,0.502,0.4696,0.4757,0.4939,0.4453,0.5324,0.4453,0.4822
35361,0.4696,0.4879,0.4636,0.5,0.502,0.4696,0.4757,0.4939,0.4453,0.502,0.4453,0.4786
35366,0.4696,0.4879,0.4636,0.4514,0.502,0.4696,0.4757,0.4939,0.4453,0.502,0.4453,0.4732
35374,0.4696,0.4879,0.4636,0.4555,0.502,0.4696,0.4757,0.4939,0.4453,0.502,0.4453,0.4737
35377,0.4393,0.4879,0.4636,0.4555,0.502,0.4696,0.4757,0.4939,0.4453,0.502,0.4393,0.4703
35392,0.4393,0.4879,0.4636,0.4636,0.502,0.4696,0.4757,0.4939,0.4453,0.502,0.4393,0.4712
35393,0.4393,0.4879,0.4636,0.4636,0.502,0.4696,0.4757,0.4858,0.4453,0.502,0.4393,0.4703
35394,0.4393,0.4879,0.4858,0.4636,0.502,0.4696,0.4757,0.4858,0.4453,0.502,0.4393,0.4728
35397,0.4393,0.4879,0.504,0.4636,0.502,0.4696,0.4757,0.4858,0.4453,0.504,0.4393,0.4748
35399,0.4393,0.4879,0.4393,0.4636,0.502,0.4696,0.4757,0.4858,0.4453,0.502,0.4393,0.4676
35402,0.4393,0.4879,0.4393,0.4636,0.502,0.4939,0.4757,0.4858,0.4453,0.502,0.4393,0.4703
35417,0.4393,0.4879,0.4737,0.4636,0.502,0.4939,0.4757,0.4858,0.4453,0.502,0.4393,0.4741
35420,0.4393,0.4879,0.4737,0.4636,0.502,0.504,0.4757,0.4858,0.5121,0.5121,0.4393,0.4827
35437,0.4393,0.4879,0.4737,0.4777,0.502,0.504,0.4757,0.4858,0.5121,0.5121,0.4393,0.4842
35439,0.4393,0.4879,0.4737,0.4777,0.502,0.504,0.5182,0.4858,0.5121,0.5182,0.4393,0.489
35445,0.4393,0.4879,0.4737,0.4777,0.4899,0.504,0.5182,0.4858,0.5121,0.5182,0.4393,0.4876
35450,0.4393,0.4879,0.4798,0.4777,0.4899,0.504,0.5182,0.4858,0.5121,0.5182,0.4393,0.4883
35462,0.5385,0.4879,0.4798,0.4777,0.4899,0.504,0.5182,0.4858,0.5121,0.5385,0.4777,0.4993
35465,0.5385,0.4879,0.4798,0.4777,0.4899,0.504,0.5182,0.4453,0.5121,0.5385,0.4453,0.4948
35475,0.5385,0.4879,0.4798,0.4575,0.4899,0.504,0.5182,0.4453,0.5121,0.5385,0.4453,0.4926
35487,0.5182,0.4879,0.4798,0.4575,0.4899,0.504,0.5182,0.4453,0.5121,0.5182,0.4453,0.4903
35496,0.5182,0.4879,0.4838,0.4575,0.4899,0.504,0.5182,0.4453,0.5121,0.5182,0.4453,0.4908
35514,0.5182,0.4879,0.4838,0.4575,0.4899,0.504,0.5182,0.4453,0.4494,0.5182,0.4453,0.4838
35521,0.4271,0.4879,0.4838,0.4575,0.4899,0.504,0.5182,0.4453,0.4494,0.5182,0.4271,0.4737
35538,0.4271,0.4879,0.4838,0.4575,0.4899,0.504,0.5182,0.4453,0.5061,0.5182,0.4271,0.48
35545,0.4271,0.4879,0.504,0.4575,0.4899,0.504,0.4757,0.4453,0.5061,0.5061,0.4271,0.4775
35548,0.4271,0.4453,0.504,0.4575,0.4899,0.504,0.4757,0.4453,0.5061,0.5061,0.4271,0.4728
35553,0.4291,0.4453,0.5,0.4575,0.4899,0.504,0.4757,0.4453,0.5061,0.5061,0.4291,0.4725
35591,0.4291,0.4453,0.5,0.4575,0.4899,0.504,0.4757,0.4453,0.4858,0.504,0.4291,0.4703
35602,0.4291,0.4453,0.5,0.4858,0.4899,0.504,0.4757,0.4453,0.4858,0.504,0.4291,0.4734
35617,0.4291,0.4453,0.4291,0.4858,0.4899,0.504,0.4757,0.4453,0.4858,0.504,0.4291,0.4656
35622,0.4291,0.4453,0.4291,0.4858,0.4899,0.504,0.417,0.4453,0.4858,0.504,0.417,0.459
35624,0.4291,0.4453,0.4291,0.4858,0.4899,0.504,0.417,0.4453,0.4636,0.504,0.417,0.4566
35633,0.4291,0.4453,0.4777,0.4858,0.4899,0.504,0.417,0.4453,0.4636,0.504,0.417,0.462
35634,0.4291,0.4453,0.4777,0.4858,0.4899,0.504,0.5162,0.4453,0.4636,0.5162,0.4291,0.473
35643,0.5263,0.4453,0.4777,0.4858,0.4899,0.504,0.5162,0.4453,0.4636,0.5263,0.4453,0.4838
35652,0.5263,0.4453,0.5061,0.4858,0.4899,0.504,0.5162,0.4453,0.4636,0.5263,0.4453,0.4869
35681,0.5263,0.4453,0.5061,0.4858,0.4899,0.504,0.5162,0.4453,0.4919,0.5263,0.4453,0.4901
35683,0.5182,0.4453,0.5061,0.4858,0.4899,0.504,0.5162,0.4453,0.4919,0.5182,0.4453,0.4892
35702,0.5182,0.4453,0.5061,0.5101,0.4899,0.504,0.5162,0.4453,0.4919,0.5182,0.4453,0.4919
35708,0.5182,0.4453,0.5061,0.5101,0.4899,0.504,0.5162,0.4919,0.4919,0.5182,0.4453,0.4971
35720,0.5182,0.4453,0.5061,0.5101,0.4899,0.504,0.5162,0.5243,0.4919,0.5243,0.4453,0.5007
35732,0.5182,0.4453,0.498,0.5101,0.4899,0.504,0.5162,0.5243,0.4919,0.5243,0.4453,0.4998
35736,0.5182,0.4453,0.498,0.4474,0.4899,0.504,0.5162,0.5243,0.4919,0.5243,0.4453,0.4928
35737,0.5182,0.4453,0.4534,0.4474,0.4899,0.504,0.5162,0.5243,0.4919,0.5243,0.4453,0.4878
35759,0.5182,0.4453,0.4534,0.4474,0.5202,0.504,0.5162,0.5243,0.4919,0.5243,0.4453,0.4912
35770,0.5182,0.4453,0.4534,0.4474,0.5202,0.504,0.5162,0.5243,0.4777,0.5243,0.4453,0.4896
35778,0.5182,0.4453,0.4534,0.4474,0.5202,0.5202,0.5162,0.5243,0.4777,0.5243,0.4453,0.4914
35784,0.5182,0.5142,0.4534,0.4474,0.5202,0.5202,0.5162,0.5243,0.4777,0.5243,0.4474,0.4991
35787,0.5182,0.5142,0.4534,0.4474,0.5202,0.5202,0.4555,0.5243,0.4777,0.5243,0.4474,0.4923
35809,0.5182,0.5142,0.4534,0.4474,0.5202,0.5202,0.4555,0.4595,0.4777,0.5202,0.4474,0.4851
35820,0.5182,0.4899,0.4534,0.4474,0.5202,0.5202,0.4555,0.4595,0.4777,0.5202,0.4474,0.4824
35834,0.5182,0.5162,0.4534,0.4474,0.5202,0.5202,0.4555,0.4595,0.4777,0.5202,0.4474,0.4854
35835,0.5182,0.5162,0.504,0.4474,0.5202,0.5202,0.4555,0.4595,0.4777,0.5202,0.4474,0.491
35851,0.5182,0.5162,0.504,0.4474,0.4777,0.5202,0.4555,0.4595,0.4777,0.5202,0.4474,0.4863
35852,0.5182,0.5162,0.504,0.4474,0.4777,0.5202,0.4555,0.4595,0.4879,0.5202,0.4474,0.4874
35864,0.4595,0.5162,0.504,0.4474,0.4777,0.5202,0.4555,0.4595,0.4879,0.5202,0.4474,0.4809
35872,0.4696,0.5162,0.504,0.4474,0.4777,0.5202,0.4555,0.4595,0.4879,0.5202,0.4474,0.482
35879,0.5162,0.5162,0.504,0.4474,0.4777,0.5202,0.4555,0.4595,0.4879,0.5202,0.4474,0.4872
35892,0.5162,0.4575,0.504,0.4474,0.4777,0.5202,0.4555,0.4595,0.4879,0.5202,0.4474,0.4807
35896,0.5162,0.4575,0.504,0.4474,0.496,0.5202,0.4555,0.4595,0.4879,0.5202,0.4474,0.4827
35904,0.5162,0.4575,0.504,0.4474,0.5101,0.5202,0.4555,0.4595,0.4879,0.5202,0.4474,0.4843
35936,0.5162,0.4575,0.504,0.4474,0.5101,0.5202,0.4555,0.4372,0.4879,0.5202,0.4372,0.4818
35943,0.5162,0.4575,0.504,0.4474,0.502,0.5202,0.4555,0.4372,0.4879,0.5202,0.4372,0.4809
35948,0.5162,0.4534,0.504,0.4474,0.502,0.5202,0.4555,0.4372,0.4879,0.5202,0.4372,0.4804
35967,0.5162,0.5,0.504,0.4474,0.502,0.5202,0.4555,0.4372,0.4879,0.5202,0.4372,0.4856
35977,0.5162,0.5,0.504,0.4474,0.502,0.5202,0.4555,0.4372,0.4879,0.5202,0.4372,0.4856
35983,0.5162,0.5,0.504,0.4352,0.5223,0.5202,0.4555,0.4372,0.4879,0.5223,0.4352,0.4865
36001,0.5162,0.5,0.504,0.4352,0.4676,0.5202,0.4555,0.4372,0.4879,0.5202,0.4352,0.4804
36043,0.5162,0.5,0.504,0.4352,0.4676,0.5202,0.4555,0.4372,0.4028,0.5202,0.4028,0.471
36053,0.5162,0.5,0.504,0.4352,0.498,0.5202,0.4555,0.4372,0.4028,0.5202,0.4028,0.4743
36071,0.5162,0.4534,0.504,0.4352,0.498,0.5202,0.4555,0.4372,0.4028,0.5202,0.4028,0.4692
36084,0.5162,0.4534,0.5142,0.4352,0.498,0.5202,0.4555,0.4372,0.4028,0.5202,0.4028,0.4703
36090,0.5162,0.4534,0.4939,0.4352,0.498,0.5202,0.4555,0.4372,0.4028,0.5202,0.4028,0.468
36116,0.5162,0.4534,0.4514,0.4352,0.498,0.5202,0.4555,0.4372,0.4028,0.5202,0.4028,0.4633
36123,0.5162,0.4534,0.4514,0.4352,0.498,0.5202,0.4555,0.5243,0.4028,0.5243,0.4028,0.473
36125,0.5162,0.4534,0.4514,0.4352,0.4798,0.5202,0.4555,0.5243,0.4028,0.5243,0.4028,0.471
36142,0.5162,0.4534,0.4879,0.4352,0.4798,0.5202,0.4555,0.5243,0.4028,0.5243,0.4028,0.475
36160,0.5162,0.4534,0.4879,0.4352,0.4798,0.5202,0.5223,0.5243,0.4028,0.5243,0.4028,0.4825
36168,0.5162,0.4534,0.4879,0.4352,0.4798,0.5202,0.5223,0.4899,0.4028,0.5223,0.4028,0.4786
36183,0.5162,0.4534,0.4879,0.4534,0.4798,0.5202,0.5223,0.4899,0.4028,0.5223,0.4028,0.4807
36184,0.5162,0.4534,0.4879,0.4534,0.4798,0.5202,0.5223,0.4899,0.5061,0.5223,0.4534,0.4921
36187,0.5162,0.4534,0.4595,0.4534,0.4798,0.5202,0.5223,0.4899,0.5061,0.5223,0.4534,0.489
36190,0.5162,0.4534,0.5202,0.4534,0.4798,0.5202,0.5223,0.4899,0.5061,0.5223,0.4534,0.4957
36191,0.5162,0.4534,0.5202,0.4534,0.4717,0.5202,0.5223,0.4899,0.5061,0.5223,0.4534,0.4948
36197,0.5162,0.4514,0.5202,0.4534,0.4717,0.5202,0.5223,0.4899,0.5061,0.5223,0.4514,0.4946
36206,0.5162,0.4514,0.4717,0.4534,0.4717,0.5202,0.5223,0.4899,0.5061,0.5223,0.4514,0.4892
36211,0.5162,0.4514,0.4717,0.4534,0.4696,0.5202,0.5223,0.4899,0.5061,0.5223,0.4514,0.489
36214,0.5162,0.4514,0.4717,0.5,0.4696,0.5202,0.5223,0.4899,0.5061,0.5223,0.4514,0.4942
36232,0.5162,0.4514,0.4717,0.5324,0.4696,0.5202,0.5223,0.4899,0.5061,0.5324,0.4514,0.4978
36236,0.5162,0.4514,0.4717,0.5324,0.5,0.5202,0.5223,0.4899,0.5061,0.5324,0.4514,0.5011
36240,0.5162,0.4514,0.5182,0.5324,0.5,0.5202,0.5223,0.4899,0.5061,0.5324,0.4514,0.5063
36242,0.5162,0.4514,0.5182,0.5324,0.496,0.5202,0.5223,0.4899,0.5061,0.5324,0.4514,0.5059
36243,0.5162,0.4514,0.5182,0.4757,0.496,0.5202,0.5223,0.4899,0.5061,0.5223,0.4514,0.4996
36251,0.5162,0.4514,0.5121,0.4757,0.496,0.5202,0.5223,0.4899,0.5061,0.5223,0.4514,0.4989
36273,0.5121,0.4514,0.5121,0.4757,0.496,0.5202,0.5223,0.4899,0.5061,0.5223,0.4514,0.4984
36280,0.5121,0.4089,0.5121,0.4757,0.496,0.5202,0.5223,0.4899,0.5061,0.5223,0.4089,0.4937
36286,0.5121,0.4089,0.4696,0.4757,0.496,0.5202,0.5223,0.4899,0.5061,0.5223,0.4089,0.489
36288,0.5121,0.4089,0.4696,0.4757,0.4332,0.5202,0.5223,0.4899,0.5061,0.5223,0.4089,0.482
36293,0.5121,0.4089,0.4696,0.4757,0.4332,0.5202,0.5223,0.496,0.5061,0.5223,0.4089,0.4827
36299,0.5121,0.4089,0.4939,0.4757,0.4332,0.5202,0.5223,0.496,0.5061,0.5223,0.4089,0.4854
36308,0.5121,0.4089,0.4939,0.4757,0.4332,0.5202,0.5223,0.4777,0.5061,0.5223,0.4089,0.4833
36331,0.5121,0.4089,0.4939,0.4757,0.4332,0.5202,0.5223,0.4777,0.5081,0.5223,0.4089,0.4836
36345,0.5121,0.4089,0.5142,0.4757,0.4332,0.5202,0.5223,0.4777,0.5081,0.5223,0.4089,0.4858
36346,0.5121,0.4089,0.5142,0.4757,0.502,0.5202,0.5223,0.4777,0.5081,0.5223,0.4089,0.4935
36347,0.5121,0.4089,0.5142,0.5081,0.502,0.5202,0.5223,0.4777,0.5081,0.5223,0.4089,0.4971
36353,0.5121,0.4089,0.5142,0.5081,0.502,0.5202,0.5223,0.4777,0.4474,0.5223,0.4089,0.4903
36365,0.5121,0.4737,0.5142,0.5081,0.502,0.5202,0.5223,0.4777,0.4474,0.5223,0.4474,0.4975
36375,0.5121,0.4737,0.5344,0.5081,0.502,0.5202,0.5223,0.4777,0.4474,0.5344,0.4474,0.4998
36381,0.5223,0.4737,0.5344,0.5081,0.502,0.5202,0.5223,0.4777,0.4474,0.5344,0.4474,0.5009
36388,0.5223,0.4737,0.5344,0.5081,0.502,0.5202,0.5223,0.4413,0.4474,0.5344,0.4413,0.4969
36398,0.5223,0.4737,0.5344,0.5081,0.502,0.5202,0.5223,0.4413,0.4474,0.5344,0.4413,0.4969
36411,0.5223,0.4737,0.5344,0.5081,0.502,0.5202,0.5081,0.4413,0.4474,0.5344,0.4413,0.4953
36415,0.5223,0.4737,0.5344,0.5081,0.502,0.5202,0.4534,0.4413,0.4474,0.5344,0.4413,0.4892
36457,0.5223,0.4737,0.5344,0.4555,0.502,0.5202,0.4534,0.4413,0.4474,0.5344,0.4413,0.4834
36463,0.5223,0.4737,0.5344,0.4555,0.502,0.5202,0.4899,0.4413,0.4474,0.5344,0.4413,0.4874
36473,0.5223,0.4737,0.504,0.4555,0.502,0.5202,0.4899,0.4413,0.4474,0.5223,0.4413,0.484
36478,0.5223,0.498,0.504,0.4555,0.502,0.5202,0.4899,0.4413,0.4474,0.5223,0.4413,0.4867
36495,0.5223,0.498,0.504,0.5142,0.502,0.5202,0.4899,0.4413,0.4474,0.5223,0.4413,0.4933
36497,0.5223,0.498,0.5,0.5142,0.502,0.5202,0.4899,0.4413,0.4474,0.5223,0.4413,0.4928
36539,0.5223,0.498,0.5,0.5142,0.502,0.5202,0.4899,0.4413,0.4474,0.5223,0.4413,0.4928
36553,0.5223,0.498,0.5142,0.5142,0.502,0.5202,0.4899,0.4413,0.4474,0.5223,0.4413,0.4944
36572,0.5223,0.498,0.5142,0.5142,0.502,0.5202,0.4899,0.4413,0.5304,0.5304,0.4413,0.5036
36582,0.5223,0.498,0.5142,0.5142,0.4676,0.5202,0.4899,0.4413,0.5304,0.5304,0.4413,0.4998
36587,0.5223,0.498,0.5142,0.5142,0.4676,0.496,0.4899,0.4413,0.5304,0.5304,0.4413,0.4971
36594,0.4858,0.498,0.5142,0.5142,0.4676,0.496,0.4899,0.4413,0.5304,0.5304,0.4413,0.493
36596,0.4858,0.498,0.5142,0.502,0.4676,0.496,0.4899,0.4413,0.5304,0.5304,0.4413,0.4917
36597,0.4858,0.498,0.5,0.502,0.4676,0.496,0.4899,0.4413,0.5304,0.5304,0.4413,0.4901
36598,0.4858,0.498,0.4575,0.502,0.4676,0.496,0.4899,0.4413,0.5304,0.5304,0.4413,0.4854
36617,0.4858,0.498,0.4575,0.4777,0.4676,0.496,0.4899,0.4413,0.5304,0.5304,0.4413,0.4827
36629,0.4858,0.498,0.4575,0.4777,0.4676,0.496,0.4899,0.5243,0.5304,0.5304,0.4575,0.4919
36639,0.4858,0.498,0.4575,0.4899,0.4676,0.496,0.4899,0.5243,0.5304,0.5304,0.4575,0.4933
36660,0.4858,0.498,0.4575,0.4636,0.4676,0.496,0.4899,0.5243,0.5304,0.5304,0.4575,0.4903
36668,0.4858,0.498,0.4575,0.4636,0.4676,0.496,0.4899,0.5243,0.4798,0.5243,0.4575,0.4847
36670,0.4858,0.498,0.417,0.5223,0.4676,0.496,0.4899,0.5243,0.4798,0.5243,0.417,0.4867
36679,0.4858,0.498,0.5101,0.5223,0.4676,0.496,0.4899,0.5243,0.4798,0.5243,0.4676,0.4971
36681,0.4858,0.498,0.5121,0.5223,0.4676,0.496,0.4899,0.5243,0.4798,0.5243,0.4676,0.4973
36697,0.4858,0.498,0.5121,0.415,0.4676,0.496,0.4899,0.5243,0.4798,0.5243,0.415,0.4854
36700,0.4858,0.498,0.5121,0.415,0.4899,0.496,0.4899,0.5243,0.4798,0.5243,0.415,0.4879
36701,0.4858,0.498,0.5121,0.415,0.4899,0.496,0.4899,0.4818,0.4798,0.5121,0.415,0.4831
36713,0.4858,0.498,0.5121,0.415,0.4899,0.496,0.4899,0.4818,0.5,0.5121,0.415,0.4854
36715,0.4858,0.498,0.5121,0.415,0.4899,0.496,0.4899,0.4818,0.5,0.5121,0.415,0.4854
36719,0.4858,0.498,0.5081,0.415,0.4899,0.496,0.4899,0.4818,0.5,0.5081,0.415,0.4849
36726,0.4858,0.498,0.5081,0.415,0.4899,0.419,0.4899,0.4818,0.5,0.5081,0.415,0.4764
36731,0.4858,0.496,0.5081,0.415,0.4899,0.419,0.4899,0.4818,0.5,0.5081,0.415,0.4762
36732,0.4858,0.496,0.5081,0.415,0.4899,0.4575,0.4899,0.4818,0.5,0.5081,0.415,0.4804
36741,0.4858,0.496,0.4879,0.415,0.4899,0.4575,0.4899,0.4818,0.5,0.5,0.415,0.4782
36744,0.4858,0.496,0.4879,0.415,0.4899,0.4575,0.4899,0.4818,0.4636,0.496,0.415,0.4742
36748,0.4858,0.5223,0.4879,0.415,0.4899,0.4575,0.4899,0.4818,0.4636,0.5223,0.415,0.4771
36759,0.4858,0.5223,0.4879,0.4271,0.4899,0.4575,0.4899,0.4818,0.4636,0.5223,0.4271,0.4784
36767,0.4858,0.5223,0.4879,0.4271,0.4352,0.4575,0.4899,0.4818,0.4636,0.5223,0.4271,0.4723
36768,0.4858,0.5223,0.4879,0.5385,0.4352,0.4575,0.4899,0.4818,0.4636,0.5385,0.4352,0.4847
36780,0.4858,0.4636,0.4879,0.5385,0.4352,0.4575,0.4899,0.4818,0.4636,0.5385,0.4352,0.4782
36825,0.4858,0.4636,0.4879,0.5385,0.4352,0.4575,0.4899,0.4818,0.5243,0.5385,0.4352,0.4849
36831,0.4858,0.4636,0.4879,0.5385,0.4352,0.4575,0.4899,0.4575,0.5243,0.5385,0.4352,0.4822
36841,0.4858,0.4636,0.4879,0.5385,0.4757,0.4575,0.4899,0.4575,0.5243,0.5385,0.4575,0.4867
36857,0.4858,0.4636,0.4879,0.5385,0.4757,0.4575,0.4899,0.4271,0.5243,0.5385,0.4271,0.4834
36860,0.4858,0.4636,0.4879,0.5385,0.4757,0.4575,0.4899,0.4575,0.5243,0.5385,0.4575,0.4867
36867,0.4858,0.4636,0.4879,0.4717,0.4757,0.4575,0.4899,0.4575,0.5243,0.5243,0.4575,0.4793
36871,0.4858,0.4636,0.4879,0.4717,0.4757,0.4575,0.5162,0.4575,0.5243,0.5243,0.4575,0.4822
36875,0.4858,0.4636,0.4879,0.4717,0.4798,0.4575,0.5162,0.4575,0.5243,0.5243,0.4575,0.4827
