timestamp,legacy_ac971,legacy_ac972,legacy_ac979,legacy_ac977,legacy_ac973,legacy_ac970,legacy_ac976,legacy_ac978,legacy_ac975,legacy_ac974,max,min,avg
31122,0.6011,0.6694,0.5574,0.6421,0.6421,0.6503,0.6066,0.4454,0.0,0.2158,0.6694,0.2158,0.503
31126,0.6011,0.6694,0.5574,0.7104,0.6421,0.6503,0.6066,0.4454,0.0,0.2158,0.7104,0.2158,0.5099
31132,0.6011,0.6694,0.7213,0.7104,0.6421,0.6503,0.6066,0.4454,0.0,0.2158,0.7213,0.2158,0.5262
31156,0.6011,0.6694,0.7213,0.7104,0.6421,0.7077,0.6066,0.4454,0.0,0.2158,0.7213,0.2158,0.532
31186,0.6011,0.6694,0.7077,0.7104,0.6421,0.7077,0.6066,0.4454,0.0,0.2158,0.7104,0.2158,0.5306
31234,0.6011,0.6694,0.7077,0.5956,0.6421,0.7077,0.6066,0.4454,0.0,0.2158,0.7077,0.2158,0.5191
31253,0.5301,0.6694,0.7077,0.5956,0.6421,0.7077,0.6066,0.4454,0.0,0.2158,0.7077,0.2158,0.512
31267,0.5301,0.6694,0.694,0.5956,0.6421,0.7077,0.6066,0.4454,0.0,0.2158,0.7077,0.2158,0.5107
31268,0.5301,0.6694,0.694,0.5956,0.653,0.7077,0.6066,0.4454,0.0,0.2158,0.7077,0.2158,0.5118
31281,0.5301,0.6694,0.694,0.5956,0.653,0.7432,0.6066,0.4454,0.0,0.2158,0.7432,0.2158,0.5153
31301,0.5301,0.6694,0.694,0.5956,0.653,0.7432,0.6066,0.4454,0.0,0.4344,0.7432,0.4344,0.5372
31329,0.5301,0.6694,0.694,0.5956,0.653,0.7432,0.6913,0.4454,0.0,0.4344,0.7432,0.4344,0.5456
31335,0.5301,0.6694,0.694,0.5956,0.653,0.7432,0.6148,0.4454,0.0,0.4344,0.7432,0.4344,0.538
31361,0.5301,0.6694,0.694,0.5956,0.653,0.7432,0.6366,0.4454,0.0,0.4344,0.7432,0.4344,0.5402
31378,0.5301,0.6257,0.694,0.5956,0.653,0.7432,0.6366,0.4454,0.0,0.4344,0.7432,0.4344,0.5358
31420,0.5301,0.6257,0.694,0.5956,0.653,0.5328,0.6366,0.4454,0.0,0.4344,0.694,0.4344,0.5148
31442,0.5301,0.6257,0.694,0.5956,0.653,0.6366,0.6366,0.4454,0.0,0.4344,0.694,0.4344,0.5251
31507,0.4699,0.6257,0.694,0.5956,0.653,0.6366,0.6366,0.4454,0.0,0.4344,0.694,0.4344,0.5191
31530,0.4699,0.6257,0.6038,0.5956,0.653,0.6366,0.6366,0.4454,0.0,0.4344,0.653,0.4344,0.5101
31537,0.4699,0.6257,0.6038,0.5956,0.653,0.6366,0.6366,0.6913,0.0,0.4344,0.6913,0.4344,0.5347
31540,0.4699,0.6257,0.6038,0.5956,0.653,0.6366,0.6366,0.6913,0.0,0.4344,0.6913,0.4344,0.5347
31543,0.4891,0.6257,0.6038,0.5956,0.653,0.6366,0.6366,0.6913,0.0,0.4344,0.6913,0.4344,0.5366
31583,0.4891,0.6257,0.6038,0.2951,0.653,0.6366,0.6366,0.6913,0.0,0.4344,0.6913,0.2951,0.5066
31599,0.4891,0.6257,0.6885,0.2951,0.653,0.6366,0.6366,0.6913,0.0,0.4344,0.6913,0.2951,0.515
31695,0.4891,0.6257,0.6885,0.2951,0.653,0.6366,0.6366,0.612,0.0,0.4344,0.6885,0.2951,0.5071
31702,0.4891,0.6257,0.6885,0.2951,0.653,0.2623,0.6366,0.612,0.0,0.5984,0.6885,0.2623,0.4861
31724,0.4891,0.6257,0.6885,0.2951,0.653,0.7186,0.6366,0.612,0.0,0.5984,0.7186,0.2951,0.5317
31744,0.4891,0.6257,0.6885,0.2951,0.653,0.7186,0.7514,0.612,0.0,0.5984,0.7514,0.2951,0.5432
31774,0.4891,0.6257,0.6885,0.2951,0.4399,0.7186,0.7514,0.612,0.0,0.5984,0.7514,0.2951,0.5219
31802,0.4891,0.1885,0.6885,0.2951,0.4399,0.7186,0.7514,0.612,0.0,0.5984,0.7514,0.1885,0.4781
31806,0.4891,0.1885,0.6885,0.2951,0.6421,0.7186,0.7514,0.612,0.0,0.5984,0.7514,0.1885,0.4984
31815,0.4891,0.1885,0.6885,0.2951,0.6475,0.7186,0.7514,0.612,0.0,0.5984,0.7514,0.1885,0.4989
31820,0.4891,0.1885,0.3798,0.2951,0.6475,0.7186,0.7514,0.612,0.0,0.5984,0.7514,0.1885,0.468
31839,0.5956,0.1885,0.3798,0.2951,0.6475,0.7186,0.7514,0.612,0.0,0.5984,0.7514,0.1885,0.4787
31845,0.5956,0.1885,0.3798,0.5519,0.6475,0.7186,0.7514,0.612,0.0,0.5984,0.7514,0.1885,0.5044
31917,0.5956,0.1885,0.3798,0.5519,0.6202,0.7186,0.7514,0.612,0.0,0.5984,0.7514,0.1885,0.5016
31935,0.5956,0.1885,0.3798,0.5519,0.6202,0.6148,0.7514,0.612,0.0,0.5984,0.7514,0.1885,0.4913
31942,0.2814,0.1885,0.3798,0.5519,0.6202,0.6148,0.7514,0.612,0.0,0.5984,0.7514,0.1885,0.4598
31989,0.2814,0.1885,0.3443,0.5519,0.6202,0.6148,0.7514,0.612,0.0,0.6639,0.7514,0.1885,0.4628
32000,0.6093,0.1885,0.3443,0.5519,0.6202,0.6148,0.7514,0.612,0.0,0.6639,0.7514,0.1885,0.4956
32010,0.6093,0.1885,0.3443,0.5519,0.6202,0.6148,0.3115,0.612,0.0,0.6639,0.6639,0.1885,0.4516
32032,0.6093,0.1885,0.3443,0.5519,0.6202,0.6148,0.3115,0.2732,0.0,0.6639,0.6639,0.1885,0.4178
32044,0.6093,0.6831,0.3443,0.5519,0.6202,0.6148,0.3115,0.2732,0.0,0.6639,0.6831,0.2732,0.4672
32046,0.6093,0.6831,0.3443,0.4863,0.6202,0.6148,0.3115,0.2732,0.0,0.6639,0.6831,0.2732,0.4607
32053,0.6093,0.6831,0.3443,0.6749,0.6202,0.6148,0.3115,0.2732,0.0,0.6639,0.6831,0.2732,0.4795
32087,0.6093,0.6831,0.3443,0.6749,0.6202,0.6148,0.3115,0.3169,0.0,0.6639,0.6831,0.3115,0.4839
32098,0.6093,0.6831,0.3443,0.6749,0.5984,0.6148,0.3115,0.3169,0.0,0.6639,0.6831,0.3115,0.4817
32115,0.1967,0.6831,0.3443,0.6749,0.5984,0.6148,0.3115,0.3169,0.0,0.6639,0.6831,0.1967,0.4404
32118,0.1967,0.6831,0.3443,0.6749,0.5984,0.6148,0.3115,0.3169,0.0,0.7022,0.7022,0.1967,0.4443
32129,0.1967,0.6831,0.3443,0.6749,0.5984,0.6148,0.3115,0.2923,0.0,0.7022,0.7022,0.1967,0.4418
32130,0.1967,0.6831,0.3443,0.6749,0.5984,0.6148,0.3115,0.2787,0.0,0.7022,0.7022,0.1967,0.4405
32209,0.1967,0.6831,0.3443,0.7842,0.5984,0.6148,0.3115,0.2787,0.0,0.7022,0.7842,0.1967,0.4514
32212,0.1967,0.6831,0.3443,0.7842,0.5984,0.6148,0.3115,0.2486,0.0,0.7022,0.7842,0.1967,0.4484
32230,0.1967,0.6831,0.3443,0.7842,0.5984,0.6148,0.3115,0.7213,0.0,0.7022,0.7842,0.1967,0.4957
32259,0.1967,0.6831,0.3443,0.7842,0.5984,0.6148,0.3115,0.7213,0.0,0.306,0.7842,0.1967,0.456
32282,0.1967,0.7404,0.3443,0.7842,0.5984,0.6148,0.3115,0.7213,0.0,0.306,0.7842,0.1967,0.4618
32319,0.1967,0.7404,0.6503,0.7842,0.5984,0.6148,0.3115,0.7213,0.0,0.306,0.7842,0.1967,0.4924
32326,0.1967,0.7404,0.6503,0.7842,0.3716,0.6148,0.3115,0.7213,0.0,0.306,0.7842,0.1967,0.4697
32329,0.1967,0.7404,0.6503,0.7842,0.3716,0.6148,0.7268,0.7213,0.0,0.306,0.7842,0.1967,0.5112
32340,0.1967,0.6448,0.6503,0.7842,0.3716,0.6148,0.7268,0.7213,0.0,0.306,0.7842,0.1967,0.5016
32388,0.1967,0.6448,0.6503,0.7842,0.3716,0.6148,0.7268,0.3005,0.0,0.306,0.7842,0.1967,0.4596
32427,0.1967,0.6448,0.6503,0.7842,0.6202,0.6148,0.7268,0.3005,0.0,0.306,0.7842,0.1967,0.4844
32440,0.1967,0.6448,0.6503,0.7842,0.6202,0.6148,0.7268,0.5902,0.0,0.306,0.7842,0.1967,0.5134
32468,0.1967,0.6448,0.2978,0.7842,0.6202,0.6148,0.7268,0.5902,0.0,0.306,0.7842,0.1967,0.4782
32549,0.6667,0.6448,0.2978,0.7842,0.6202,0.6148,0.7268,0.5902,0.0,0.306,0.7842,0.2978,0.5252
32570,0.6667,0.6448,0.2978,0.7842,0.6202,0.6148,0.7268,0.5902,0.0,0.3005,0.7842,0.2978,0.5246
32612,0.6667,0.6448,0.2978,0.7842,0.6202,0.6148,0.7268,0.5902,0.0,0.4672,0.7842,0.2978,0.5413
32647,0.6667,0.6448,0.2978,0.7842,0.6202,0.6148,0.6995,0.5902,0.0,0.4672,0.7842,0.2978,0.5385
32648,0.6667,0.6448,0.2978,0.7842,0.6202,0.6475,0.6995,0.5902,0.0,0.4672,0.7842,0.2978,0.5418
32661,0.6667,0.6448,0.2978,0.7842,0.5929,0.6475,0.6995,0.5902,0.0,0.4672,0.7842,0.2978,0.5391
32727,0.6667,0.6448,0.2978,0.7842,0.5929,0.6885,0.6995,0.5902,0.0,0.4672,0.7842,0.2978,0.5432
32747,0.6667,0.1885,0.2978,0.7842,0.5929,0.6885,0.6995,0.5902,0.0,0.4672,0.7842,0.1885,0.4976
32771,0.6667,0.1885,0.2978,0.7842,0.5929,0.6885,0.6175,0.5902,0.0,0.4672,0.7842,0.1885,0.4894
32802,0.6667,0.1885,0.6257,0.7842,0.5929,0.6885,0.6175,0.5902,0.0,0.4672,0.7842,0.1885,0.5221
32911,0.6667,0.1885,0.5328,0.7842,0.5929,0.6885,0.6175,0.5902,0.0,0.4672,0.7842,0.1885,0.5129
32927,0.6667,0.1885,0.5328,0.7842,0.6639,0.6885,0.6175,0.5902,0.0,0.4672,0.7842,0.1885,0.52
32951,0.6667,0.1885,0.2568,0.7842,0.6639,0.6885,0.6175,0.5902,0.0,0.4672,0.7842,0.1885,0.4923
32954,0.6667,0.6721,0.2568,0.7842,0.6639,0.6885,0.6175,0.5902,0.0,0.4672,0.7842,0.2568,0.5407
32977,0.6667,0.6721,0.2568,0.7842,0.5984,0.6885,0.6148,0.5902,0.0,0.4672,0.7842,0.2568,0.5339
33041,0.6667,0.6721,0.2568,0.7842,0.5984,0.6885,0.224,0.5902,0.0,0.4672,0.7842,0.224,0.4948
33067,0.6667,0.6721,0.571,0.7842,0.5984,0.6885,0.224,0.5902,0.0,0.4672,0.7842,0.224,0.5262
33112,0.6667,0.6721,0.571,0.7842,0.5984,0.2787,0.224,0.5902,0.0,0.4672,0.7842,0.224,0.4853
33113,0.6667,0.1967,0.571,0.7842,0.5984,0.2787,0.224,0.5902,0.0,0.4672,0.7842,0.1967,0.4377
33131,0.6667,0.2104,0.571,0.7842,0.5984,0.2787,0.224,0.5902,0.0,0.4672,0.7842,0.2104,0.4391
33135,0.6667,0.2104,0.571,0.1858,0.5984,0.2787,0.224,0.5902,0.0,0.4672,0.6667,0.1858,0.3792
33154,0.6667,0.2104,0.5355,0.1858,0.5984,0.2787,0.224,0.5902,0.0,0.4672,0.6667,0.1858,0.3757
33196,0.6667,0.2104,0.5355,0.1858,0.7158,0.2787,0.224,0.5902,0.0,0.4672,0.7158,0.1858,0.3874
33197,0.6667,0.2104,0.1503,0.1858,0.7158,0.2787,0.224,0.5902,0.0,0.4672,0.7158,0.1503,0.3489
33313,0.6667,0.2104,0.1503,0.3224,0.7158,0.2787,0.224,0.5902,0.0,0.4672,0.7158,0.1503,0.3626
33316,0.6667,0.2104,0.1503,0.3224,0.7158,0.2787,0.224,0.5902,0.0,0.6066,0.7158,0.1503,0.3765
33321,0.6311,0.2104,0.1503,0.3224,0.7158,0.2787,0.224,0.5902,0.0,0.6066,0.7158,0.1503,0.373
33348,0.6311,0.4699,0.1503,0.3224,0.7158,0.2787,0.224,0.5902,0.0,0.6066,0.7158,0.1503,0.3989
33362,0.6311,0.6448,0.1503,0.3224,0.7158,0.2787,0.224,0.5902,0.0,0.6066,0.7158,0.1503,0.4164
33405,0.6311,0.5792,0.1503,0.3224,0.7158,0.2787,0.224,0.5902,0.0,0.6066,0.7158,0.1503,0.4098
33490,0.6311,0.5984,0.1503,0.3224,0.7158,0.2787,0.224,0.3169,0.0,0.6066,0.7158,0.1503,0.3844
33516,0.6311,0.5984,0.2787,0.3224,0.7158,0.2787,0.224,0.3169,0.0,0.6066,0.7158,0.224,0.3973
33543,0.623,0.5984,0.2787,0.3224,0.7158,0.2787,0.224,0.3169,0.0,0.6066,0.7158,0.224,0.3965
33618,0.3716,0.5984,0.2787,0.3224,0.7158,0.2787,0.224,0.3169,0.0,0.6066,0.7158,0.224,0.3713
33631,0.3716,0.5984,0.6803,0.3224,0.7158,0.2787,0.224,0.3169,0.0,0.6066,0.7158,0.224,0.4115
33668,0.3716,0.5984,0.6803,0.3224,0.7158,0.2787,0.224,0.3169,0.0,0.5164,0.7158,0.224,0.4025
33691,0.3716,0.5984,0.6803,0.3224,0.6585,0.2787,0.224,0.3169,0.0,0.5164,0.6803,0.224,0.3967
33701,0.3716,0.7186,0.6803,0.3224,0.6585,0.2787,0.224,0.3169,0.0,0.5164,0.7186,0.224,0.4087
33745,0.3716,0.7186,0.6803,0.3224,0.6585,0.2787,0.224,0.224,0.0,0.5164,0.7186,0.224,0.3995
33772,0.3716,0.7186,0.6803,0.3224,0.6585,0.2787,0.224,0.224,0.0,0.2486,0.7186,0.224,0.3727
33801,0.3716,0.7186,0.6803,0.3224,0.6585,0.2787,0.224,0.224,0.0,0.377,0.7186,0.224,0.3855
33802,0.6393,0.7186,0.6803,0.3224,0.6585,0.5792,0.224,0.224,0.0,0.377,0.7186,0.224,0.4423
33803,0.6393,0.7186,0.6284,0.3224,0.6585,0.5792,0.224,0.224,0.0,0.377,0.7186,0.224,0.4371
33805,0.6393,0.7186,0.6284,0.612,0.6585,0.5792,0.224,0.224,0.0,0.377,0.7186,0.224,0.4661
33808,0.6393,0.7186,0.3607,0.612,0.6585,0.5792,0.224,0.224,0.0,0.377,0.7186,0.224,0.4393
33832,0.6393,0.7186,0.3607,0.5519,0.6585,0.5792,0.224,0.224,0.0,0.377,0.7186,0.224,0.4333
33854,0.6393,0.7186,0.347,0.5519,0.6585,0.5792,0.224,0.224,0.0,0.4098,0.7186,0.224,0.4352
33896,0.6393,0.7186,0.347,0.5519,0.6585,0.5792,0.224,0.3197,0.0,0.4098,0.7186,0.224,0.4448
33936,0.7951,0.7186,0.347,0.5519,0.6585,0.5792,0.224,0.3197,0.0,0.4098,0.7951,0.224,0.4604
33955,0.7951,0.7186,0.347,0.5519,0.6585,0.6311,0.224,0.3197,0.0,0.4098,0.7951,0.224,0.4656
33965,0.7951,0.1967,0.347,0.5519,0.6585,0.6311,0.224,0.3197,0.0,0.4098,0.7951,0.1967,0.4134
33982,0.7951,0.1967,0.6913,0.5519,0.6585,0.6311,0.224,0.3197,0.0,0.4098,0.7951,0.1967,0.4478
34000,0.7951,0.1967,0.6913,0.5519,0.6339,0.6311,0.224,0.3197,0.0,0.4098,0.7951,0.1967,0.4454
34002,0.7951,0.1967,0.6913,0.5519,0.6339,0.6311,0.224,0.6995,0.0,0.4098,0.7951,0.1967,0.4833
34046,0.7951,0.1967,0.6913,0.5519,0.6339,0.6311,0.224,0.6995,0.0,0.6366,0.7951,0.1967,0.506
34066,0.7951,0.1967,0.6913,0.7322,0.6339,0.6311,0.224,0.6995,0.0,0.6366,0.7951,0.1967,0.524
34094,0.7951,0.1967,0.6913,0.7322,0.6339,0.6311,0.6721,0.6995,0.0,0.6366,0.7951,0.1967,0.5688
34114,0.7951,0.1967,0.6913,0.7322,0.6339,0.276,0.6721,0.6995,0.0,0.6366,0.7951,0.1967,0.5333
34163,0.7951,0.1967,0.6913,0.7322,0.6339,0.276,0.6721,0.6011,0.0,0.6366,0.7951,0.1967,0.5235
34248,0.7951,0.1967,0.6913,0.7322,0.6339,0.276,0.6721,0.7432,0.0,0.6366,0.7951,0.1967,0.5377
34295,0.7951,0.1967,0.6995,0.7322,0.6339,0.276,0.6721,0.7432,0.0,0.6366,0.7951,0.1967,0.5385
34310,0.7186,0.1967,0.6995,0.7322,0.6339,0.276,0.6721,0.7432,0.0,0.6366,0.7432,0.1967,0.5309
34322,0.7186,0.4672,0.6995,0.7322,0.6339,0.276,0.6721,0.7432,0.0,0.6366,0.7432,0.276,0.5579
34324,0.7186,0.4672,0.6995,0.7322,0.6339,0.276,0.6721,0.7104,0.0,0.6366,0.7322,0.276,0.5546
34359,0.7186,0.4672,0.6995,0.7322,0.6339,0.276,0.6721,0.7104,0.0,0.5191,0.7322,0.276,0.5429
34369,0.7186,0.4672,0.6995,0.7322,0.6339,0.276,0.6721,0.1776,0.0,0.5191,0.7322,0.1776,0.4896
34377,0.7186,0.4672,0.6995,0.7322,0.6311,0.276,0.6721,0.1776,0.0,0.5191,0.7322,0.1776,0.4893
34456,0.6749,0.4672,0.6995,0.7322,0.6311,0.276,0.6721,0.1776,0.0,0.5191,0.7322,0.1776,0.485
34463,0.724,0.4672,0.6995,0.7322,0.6311,0.276,0.6721,0.1776,0.0,0.5191,0.7322,0.1776,0.4899
34532,0.5601,0.4672,0.6995,0.7322,0.6311,0.276,0.6721,0.1776,0.0,0.5191,0.7322,0.1776,0.4735
34546,0.5601,0.7022,0.6995,0.7322,0.6311,0.276,0.6721,0.1776,0.0,0.5191,0.7322,0.1776,0.497
34567,0.5601,0.7022,0.6995,0.7322,0.6311,0.765,0.6721,0.1776,0.0,0.5191,0.765,0.1776,0.5459
34599,0.5601,0.7022,0.6995,0.7322,0.6311,0.765,0.6721,0.5191,0.0,0.5191,0.765,0.5191,0.58
34620,0.5601,0.7022,0.6995,0.612,0.6311,0.765,0.6721,0.5191,0.0,0.5191,0.765,0.5191,0.568
34623,0.5601,0.7404,0.6995,0.612,0.6311,0.765,0.6721,0.5191,0.0,0.5191,0.765,0.5191,0.5718
34672,0.5601,0.7404,0.6995,0.612,0.7077,0.765,0.6721,0.5191,0.0,0.5191,0.765,0.5191,0.5795
34682,0.5601,0.7404,0.6995,0.612,0.5984,0.765,0.6721,0.5191,0.0,0.5191,0.765,0.5191,0.5686
34689,0.5601,0.7404,0.6995,0.612,0.5984,0.765,0.5219,0.5191,0.0,0.5191,0.765,0.5191,0.5535
34726,0.5601,0.7404,0.6995,0.612,0.5984,0.7022,0.5219,0.5191,0.0,0.5191,0.7404,0.5191,0.5473
34751,0.5601,0.7404,0.6995,0.612,0.6585,0.7022,0.5219,0.5191,0.0,0.5191,0.7404,0.5191,0.5533
34754,0.5601,0.7404,0.6995,0.612,0.6585,0.7022,0.5219,0.4672,0.0,0.5191,0.7404,0.4672,0.5481
34769,0.5601,0.7404,0.6995,0.612,0.6585,0.6011,0.5219,0.4672,0.0,0.5191,0.7404,0.4672,0.538
34811,0.5601,0.7404,0.6995,0.612,0.6585,0.6011,0.5219,0.724,0.0,0.5191,0.7404,0.5191,0.5637
34836,0.5601,0.7404,0.6995,0.612,0.6585,0.6011,0.5219,0.6694,0.0,0.5191,0.7404,0.5191,0.5582
34837,0.5601,0.7404,0.6995,0.612,0.6585,0.6011,0.5383,0.6694,0.0,0.5191,0.7404,0.5191,0.5598
34855,0.5601,0.7404,0.6995,0.612,0.6585,0.6967,0.5383,0.6694,0.0,0.5191,0.7404,0.5191,0.5694
34871,0.5601,0.7404,0.6995,0.612,0.6585,0.6257,0.5383,0.6694,0.0,0.5191,0.7404,0.5191,0.5623
34898,0.5601,0.7404,0.2896,0.612,0.6585,0.6257,0.5383,0.6694,0.0,0.5191,0.7404,0.2896,0.5213
34985,0.5601,0.7404,0.2896,0.612,0.6585,0.6257,0.5383,0.541,0.0,0.5191,0.7404,0.2896,0.5085
35019,0.5984,0.7404,0.2896,0.612,0.6585,0.6257,0.5383,0.541,0.0,0.5191,0.7404,0.2896,0.5123
35027,0.5984,0.7404,0.2896,0.612,0.6585,0.6257,0.6776,0.541,0.0,0.6257,0.7404,0.2896,0.5369
35029,0.5984,0.7404,0.2896,0.612,0.6585,0.7404,0.6776,0.541,0.0,0.6257,0.7404,0.2896,0.5484
35035,0.5984,0.7404,0.2896,0.612,0.6585,0.7404,0.6776,0.541,0.0,0.623,0.7404,0.2896,0.5481
35088,0.7705,0.7404,0.2896,0.612,0.6585,0.7404,0.6776,0.541,0.0,0.623,0.7705,0.2896,0.5653
35156,0.7705,0.7404,0.6557,0.612,0.6585,0.7404,0.6776,0.541,0.0,0.623,0.7705,0.541,0.6019
35159,0.7705,0.7404,0.6557,0.612,0.6585,0.7404,0.6776,0.541,0.0,0.5027,0.7705,0.5027,0.5899
35162,0.5984,0.7404,0.6557,0.612,0.6585,0.7404,0.6776,0.541,0.0,0.5027,0.7404,0.5027,0.5727
35169,0.5984,0.7404,0.6557,0.612,0.6585,0.7404,0.6066,0.541,0.0,0.5027,0.7404,0.5027,0.5656
35201,0.3361,0.7404,0.6557,0.612,0.6585,0.7404,0.6066,0.541,0.0,0.5027,0.7404,0.3361,0.5393
35222,0.3361,0.7404,0.6557,0.612,0.6585,0.7404,0.5628,0.541,0.0,0.5027,0.7404,0.3361,0.535
35270,0.3361,0.7404,0.6557,0.612,0.6585,0.6202,0.5628,0.541,0.0,0.5027,0.7404,0.3361,0.5229
35359,0.3361,0.7404,0.6557,0.6721,0.6585,0.6202,0.5628,0.541,0.0,0.5027,0.7404,0.3361,0.529
35370,0.3361,0.7404,0.2404,0.6721,0.6585,0.6202,0.5628,0.541,0.0,0.5027,0.7404,0.2404,0.4874
35385,0.3361,0.7404,0.2404,0.6721,0.6585,0.2404,0.5628,0.541,0.0,0.5027,0.7404,0.2404,0.4494
35397,0.3361,0.7404,0.2404,0.6721,0.6585,0.2404,0.7158,0.541,0.0,0.5027,0.7404,0.2404,0.4647
35463,0.6175,0.7404,0.6749,0.6721,0.6585,0.2404,0.7158,0.541,0.0,0.5027,0.7404,0.2404,0.5363
35468,0.6175,0.7404,0.6749,0.6721,0.6585,0.2404,0.7158,0.541,0.0,0.5027,0.7404,0.2404,0.5363
35471,0.6175,0.7404,0.6749,0.6721,0.6585,0.2404,0.7158,0.541,0.0,0.7268,0.7404,0.2404,0.5587
35517,0.6175,0.7404,0.6749,0.6721,0.6585,0.2404,0.2022,0.541,0.0,0.7268,0.7404,0.2022,0.5074
35575,0.1667,0.7404,0.6749,0.6721,0.6585,0.2404,0.2022,0.541,0.0,0.7268,0.7404,0.1667,0.4623
35590,0.1667,0.7404,0.6749,0.6721,0.6585,0.6639,0.2022,0.541,0.0,0.7268,0.7404,0.1667,0.5047
35595,0.1667,0.7404,0.6749,0.6721,0.6585,0.6639,0.6749,0.541,0.0,0.7268,0.7404,0.1667,0.5519
35628,0.1667,0.7404,0.6749,0.6721,0.7896,0.6639,0.6749,0.541,0.0,0.7268,0.7896,0.1667,0.565
35685,0.582,0.7404,0.6749,0.6721,0.7896,0.6639,0.6749,0.541,0.0,0.7268,0.7896,0.541,0.6066
35716,0.582,0.7404,0.6749,0.6721,0.7896,0.6639,0.6749,0.541,0.0,0.3169,0.7896,0.3169,0.5656
35867,0.582,0.4863,0.6749,0.6721,0.7896,0.6639,0.6749,0.541,0.0,0.3169,0.7896,0.3169,0.5402
35912,0.582,0.4863,0.6749,0.6721,0.7896,0.6639,0.6749,0.6366,0.0,0.3169,0.7896,0.3169,0.5497
35955,0.582,0.4863,0.6749,0.6721,0.7896,0.6639,0.7131,0.6366,0.0,0.3169,0.7896,0.3169,0.5535
36019,0.582,0.4863,0.6612,0.6721,0.7896,0.6639,0.7131,0.6366,0.0,0.3169,0.7896,0.3169,0.5522
36046,0.582,0.4863,0.6612,0.6585,0.7896,0.6639,0.7131,0.6366,0.0,0.3169,0.7896,0.3169,0.5508
36063,0.7623,0.4863,0.6612,0.6585,0.7896,0.6639,0.7131,0.6366,0.0,0.3169,0.7896,0.3169,0.5688
36070,0.7623,0.4863,0.6612,0.6585,0.7896,0.6639,0.7131,0.6448,0.0,0.3169,0.7896,0.3169,0.5697
36084,0.7623,0.4863,0.6612,0.6585,0.7896,0.6639,0.7131,0.6667,0.0,0.3169,0.7896,0.3169,0.5718
36098,0.7623,0.4863,0.6612,0.6585,0.7896,0.6639,0.3361,0.6667,0.0,0.3169,0.7896,0.3169,0.5342
36121,0.7623,0.4863,0.6612,0.6585,0.7896,0.6639,0.3361,0.6311,0.0,0.3169,0.7896,0.3169,0.5306
36146,0.7623,0.4863,0.6612,0.6585,0.7896,0.6639,0.3361,0.6311,0.0,0.653,0.7896,0.3361,0.5642
36220,0.7623,0.4863,0.6612,0.6585,0.7896,0.5956,0.3361,0.6311,0.0,0.653,0.7896,0.3361,0.5574
36284,0.7623,0.4863,0.6612,0.6585,0.7896,0.5956,0.3361,0.6311,0.0,0.2951,0.7896,0.2951,0.5216
36327,0.7623,0.4863,0.6612,0.7322,0.7896,0.5956,0.3361,0.6311,0.0,0.2951,0.7896,0.2951,0.5289
36362,0.7623,0.4863,0.6612,0.7322,0.7896,0.5956,0.6066,0.6311,0.0,0.2951,0.7896,0.2951,0.556
36369,0.7623,0.4863,0.6612,0.7322,0.7896,0.5956,0.6066,0.6311,0.0,0.2951,0.7896,0.2951,0.556
36385,0.7623,0.4863,0.6612,0.7322,0.7896,0.5956,0.6066,0.6175,0.0,0.2951,0.7896,0.2951,0.5546
36399,0.7623,0.4863,0.6612,0.7322,0.7896,0.5956,0.6066,0.6175,0.0,0.6749,0.7896,0.4863,0.5926
36487,0.7623,0.4863,0.6612,0.7322,0.724,0.5956,0.6066,0.6175,0.0,0.6749,0.7623,0.4863,0.5861
36506,0.7623,0.4863,0.6612,0.5328,0.724,0.5956,0.6066,0.6175,0.0,0.6749,0.7623,0.4863,0.5661
36511,0.7623,0.4863,0.6612,0.5328,0.724,0.5956,0.6066,0.6175,0.0,0.6749,0.7623,0.4863,0.5661
36536,0.7623,0.4863,0.6612,0.5328,0.724,0.5956,0.6066,0.5273,0.0,0.6749,0.7623,0.4863,0.5571
36551,0.7623,0.4863,0.6612,0.5328,0.6749,0.5956,0.6066,0.5273,0.0,0.6749,0.7623,0.4863,0.5522
36689,0.7623,0.4863,0.6612,0.5328,0.6749,0.5956,0.6202,0.5273,0.0,0.6749,0.7623,0.4863,0.5536
36714,0.7623,0.4863,0.6612,0.5328,0.6038,0.5956,0.6202,0.5273,0.0,0.6749,0.7623,0.4863,0.5464
36717,0.7623,0.1202,0.6612,0.5328,0.6038,0.5956,0.6202,0.5273,0.0,0.6749,0.7623,0.1202,0.5098
36753,0.7623,0.1202,0.6612,0.5328,0.6038,0.5956,0.6202,0.6448,0.0,0.6749,0.7623,0.1202,0.5216
36796,0.7623,0.1202,0.6612,0.5328,0.6038,0.5956,0.6202,0.6776,0.0,0.6749,0.7623,0.1202,0.5249
36864,0.7623,0.1202,0.6612,0.5328,0.4809,0.5956,0.6202,0.6776,0.0,0.6749,0.7623,0.1202,0.5126
36869,0.7623,0.1202,0.6612,0.7213,0.4809,0.5956,0.6202,0.6776,0.0,0.6749,0.7623,0.1202,0.5314
36883,0.7623,0.1202,0.612,0.7213,0.4809,0.5956,0.6202,0.6776,0.0,0.6749,0.7623,0.1202,0.5265
36897,0.7623,0.6694,0.612,0.7213,0.4809,0.5956,0.6202,0.6776,0.0,0.6749,0.7623,0.4809,0.5814
