timestamp,legacy_e10004,legacy_e10009,legacy_e10006,legacy_e10008,legacy_e10002,legacy_e10000,legacy_e10007,legacy_e10005,legacy_e10003,max,min,avg
19591,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19618,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19623,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19625,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19630,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19632,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19649,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19657,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19669,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19677,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19690,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19710,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19723,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19727,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19730,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19733,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19737,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19738,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19775,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19777,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19790,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19808,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19816,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19820,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19824,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19826,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19827,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19833,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19843,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19850,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19855,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19865,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19874,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19875,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19881,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19882,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19886,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19897,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19907,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19908,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19913,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19932,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19937,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19956,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19962,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
19989,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20000,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20002,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20005,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20006,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20009,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20013,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20035,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20046,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20051,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20081,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20082,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20090,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20108,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20119,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20126,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20131,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20133,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20135,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20143,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20161,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20176,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20178,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20179,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20181,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20184,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20188,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20207,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20208,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20219,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20225,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20255,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20258,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20272,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20274,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20279,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20287,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20292,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20301,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20302,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20312,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20314,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20320,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20345,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20346,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20352,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20360,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20366,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20368,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20394,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20414,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20425,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20431,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20442,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20445,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20446,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20448,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20453,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20454,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20459,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20460,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20471,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20477,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20492,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20500,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20504,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20511,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20513,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20527,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20531,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20539,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20541,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20551,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20552,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20557,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20572,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20615,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20622,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20654,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20659,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20663,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20675,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20692,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20699,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20705,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20706,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20720,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20746,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20751,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20754,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20758,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20762,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20768,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20785,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20796,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20805,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20817,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20821,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20828,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20829,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20839,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20844,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20845,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20855,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20856,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20861,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20865,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20873,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.638,0.6437,0.6361,0.64
20874,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20875,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20881,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20891,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20892,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20907,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20908,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20910,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20911,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20940,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20944,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20945,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20956,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20962,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20969,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20982,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20983,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
20990,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21001,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21004,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21006,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21007,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21010,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21030,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21034,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21038,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21041,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21051,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21061,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21063,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21066,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21068,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21076,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21082,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21089,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21099,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21125,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21128,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21137,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21148,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21158,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21166,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21169,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21189,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21204,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21209,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21212,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21222,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21226,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21230,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21238,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21246,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21249,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21258,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21268,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21277,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21291,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21296,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21313,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21314,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21318,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21325,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21328,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21330,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21332,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21339,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21361,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21371,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21372,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21385,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21387,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21390,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21393,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21406,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21418,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
21429,0.6437,0.6361,0.6389,0.6389,0.638,0.6437,0.6389,0.6437,0.6389,0.6437,0.6361,0.6401
